Store,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment,Markdown
12,2011-04-22,842153.26,False,72.12,4.134,128.9553,13.736,0.0
12,2011-04-29,767645.55,False,68.27,4.151,128.9998667,13.736,0.0
12,2011-05-06,681825.41,False,68.4,4.193,129.0444333,13.736,0.0
12,2011-05-13,755115.26,False,70.93,4.202,129.089,13.736,0.0
12,2011-05-20,748964.13,False,66.59,4.169,129.0756774,13.736,0.0
12,2011-05-27,781222.38,False,76.67,4.087,129.0623548,13.736,0.0
12,2011-06-03,748057.14,False,71.81,4.031,129.0490323,13.736,0.0
12,2011-06-10,763528.22,False,78.72,3.981,129.0357097,13.736,0.0
12,2011-06-17,807492.65,False,86.84,3.935,129.0432,13.736,0.0
12,2011-06-24,762740.8,False,88.95,3.898,129.0663,13.736,0.0
12,2011-07-01,735114.91,False,89.85,3.842,129.0894,13.503,0.0
12,2011-07-08,816755.62,False,89.9,3.705,129.1125,13.503,0.0
12,2011-07-15,714529.6,False,88.1,3.692,129.1338387,13.503,0.0
12,2011-07-22,800673.75,False,91.17,3.794,129.1507742,13.503,0.0
12,2011-07-29,722836.13,False,93.29,3.805,129.1677097,13.503,0.0
12,2011-08-05,758966.58,False,90.61,3.803,129.1846452,13.503,0.0
12,2011-08-12,832161.09,False,91.04,3.701,129.2015806,13.503,0.0
12,2011-08-19,743216.65,False,91.74,3.743,129.2405806,13.503,0.0
12,2011-08-26,765561.6799999999,False,94.61,3.74,129.2832581,13.503,0.0
12,2011-09-02,691688.55,False,93.66,3.798,129.3259355,13.503,0.0
12,2011-09-09,797971.97,True,88.0,3.913,129.3686129,13.503,0.0
12,2011-09-16,756650.14,False,76.36,3.918,129.4306,13.503,0.0
12,2011-09-23,700603.94,False,82.95,3.789,129.5183333,13.503,0.0
12,2011-09-30,741901.6,False,83.26,3.877,129.6060667,13.503,0.0
12,2011-10-07,828230.22,False,70.44,3.827,129.6938,12.89,0.0
12,2011-10-14,751416.32,False,67.31,3.805,129.7706452,12.89,0.0
12,2011-10-21,760822.34,False,73.05,3.842,129.7821613,12.89,0.0
12,2011-10-28,757518.2,False,67.41,3.727,129.7936774,12.89,0.0
12,2011-11-04,807816.1,False,59.77,3.828,129.8051935,12.89,0.0
12,2011-11-18,783627.39,False,54.2,3.813,129.8268333,12.89,21710.800000000003
12,2011-12-02,718225.26,False,52.5,3.701,129.8459667,12.89,29027.75
12,2011-12-16,774816.08,False,43.29,3.6,129.8980645,12.89,12351.84
12,2011-12-23,906688.41,False,45.4,3.541,129.9845484,12.89,21728.269999999997
12,2012-01-20,628656.76,False,46.2,3.66,130.2792258,12.187,15741.6
12,2012-01-27,656975.9400000001,False,50.43,3.675,130.3144516,12.187,2988.64
12,2012-02-24,735811.85,False,53.13,3.95,130.5502069,12.187,26078.829999999998
12,2012-03-02,756190.04,False,52.27,4.178,130.6457931,12.187,25194.370000000003
12,2012-03-09,686552.49,False,54.54,4.25,130.7413793,12.187,17963.370000000003
12,2012-03-16,772974.03,False,64.44,4.273,130.8261935,12.187,14273.760000000002
12,2012-03-23,743772.2,False,56.26,4.038,130.8966452,12.187,8760.91
12,2012-03-30,775539.57,False,64.36,4.294,130.9670968,12.187,17945.46
12,2012-04-06,758993.18,False,64.05,4.121,131.0375484,11.627,19944.26
12,2012-04-13,730636.82,False,64.28,4.254,131.108,11.627,17677.66
12,2012-04-20,715071.2,False,66.73,4.222,131.1173333,11.627,15189.830000000002
12,2012-04-27,816421.49,False,77.99,4.193,131.1266667,11.627,4653.06
12,2012-05-04,710808.51,False,76.03,4.171,131.136,11.627,15543.080000000002
12,2012-05-11,797476.52,False,77.27,4.186,131.1453333,11.627,16542.06
12,2012-05-25,761239.76,False,83.84,4.293,131.0287742,11.627,12605.640000000001
12,2012-06-01,793260.14,False,78.11,4.277,130.9592258,11.627,15331.16
12,2012-06-08,778511.58,False,84.83,4.103,130.8896774,11.627,17898.08
12,2012-06-15,825773.51,False,85.94,4.144,130.8295333,11.627,21918.329999999998
12,2012-06-22,751797.72,False,91.61,4.014,130.7929,11.627,18616.469999999998
12,2012-06-29,813371.97,False,90.47,3.875,130.7562667,11.627,13691.82
12,2012-07-06,677216.55,False,89.13,3.765,130.7196333,10.926,20600.329999999998
12,2012-07-13,729182.36,False,95.61,3.723,130.683,10.926,17042.8
12,2012-07-20,807851.0,False,85.53,3.726,130.7012903,10.926,14565.23
12,2012-07-27,782461.01,False,93.47,3.769,130.7195806,10.926,22980.04
12,2012-08-10,804680.33,False,95.91,3.811,130.7561613,10.926,20232.81
12,2012-08-17,766334.99,False,94.87,4.002,130.7909677,10.926,17503.93
12,2012-08-24,780846.89,False,85.32,4.055,130.8381613,10.926,22365.859999999997
12,2012-09-07,725721.31,True,88.52,4.124,130.9325484,10.926,23606.58
12,2012-09-14,705019.13,False,83.64,4.133,130.9776667,10.926,13587.64
12,2012-09-21,662175.33,False,82.97,4.125,131.0103333,10.926,23707.61
12,2012-09-28,710710.21,False,81.22,3.966,131.043,10.926,8008.959999999999
12,2012-10-05,687419.16,False,81.61,3.966,131.0756667,10.199,19999.2
12,2012-10-12,718136.27,False,71.74,4.468,131.1083333,10.199,7139.37
12,2012-10-19,723620.23,False,68.66,4.449,131.1499677,10.199,4710.85
12,2012-10-26,802932.02,False,65.95,4.301,131.1930968,10.199,21126.2
13,2010-02-05,870166.74,False,31.53,2.666,126.4420645,8.316,0.0
13,2010-02-12,925764.1,True,33.16,2.671,126.4962581,8.316,0.0
13,2010-02-19,914265.08,False,35.7,2.654,126.5262857,8.316,0.0
13,2010-02-26,829125.61,False,29.98,2.667,126.5522857,8.316,0.0
13,2010-03-05,873727.79,False,40.65,2.681,126.5782857,8.316,0.0
13,2010-03-12,890887.75,False,37.62,2.733,126.6042857,8.316,0.0
13,2010-03-19,820226.62,False,42.49,2.782,126.6066452,8.316,0.0
13,2010-03-26,806734.2,False,41.48,2.819,126.6050645,8.316,0.0
13,2010-04-02,859799.06,False,42.15,2.842,126.6034839,8.107,0.0
13,2010-04-09,841152.4299999999,False,38.97,2.877,126.6019032,8.107,0.0
13,2010-04-16,817093.4199999999,False,50.39,2.915,126.5621,8.107,0.0
13,2010-04-23,797816.97,False,55.66,2.936,126.4713333,8.107,0.0
13,2010-04-30,782664.85,False,48.33,2.941,126.3805667,8.107,0.0
13,2010-05-07,904456.8,False,44.42,2.948,126.2898,8.107,0.0
13,2010-05-14,965709.37,False,50.15,2.962,126.2085484,8.107,0.0
13,2010-05-21,875391.79,False,57.71,2.95,126.1843871,8.107,0.0
13,2010-05-28,906927.96,False,53.11,2.908,126.1602258,8.107,0.0
13,2010-06-04,782520.22,False,59.85,2.871,126.1360645,8.107,0.0
13,2010-06-11,768430.47,False,65.24,2.841,126.1119032,8.107,0.0
13,2010-06-18,846661.55,False,58.41,2.819,126.114,8.107,0.0
13,2010-06-25,896705.21,False,71.83,2.82,126.1266,8.107,0.0
13,2010-07-02,865807.14,False,78.82,2.814,126.1392,7.951,0.0
13,2010-07-09,882384.5,False,71.33,2.802,126.1518,7.951,0.0
13,2010-07-16,826541.47,False,77.79,2.791,126.1498065,7.951,0.0
13,2010-07-23,908565.35,False,82.27,2.797,126.1283548,7.951,0.0
13,2010-07-30,863178.64,False,78.94,2.797,126.1069032,7.951,0.0
13,2010-08-06,851971.81,False,81.24,2.802,126.0854516,7.951,0.0
13,2010-08-13,903568.17,False,74.93,2.837,126.064,7.951,0.0
13,2010-08-20,909529.91,False,76.34,2.85,126.0766452,7.951,0.0
13,2010-08-27,890795.76,False,75.31,2.854,126.0892903,7.951,0.0
13,2010-09-03,838874.71,False,65.71,2.868,126.1019355,7.951,0.0
13,2010-09-10,882590.43,True,65.74,2.87,126.1145806,7.951,0.0
13,2010-09-17,872660.08,False,66.84,2.875,126.1454667,7.951,0.0
13,2010-09-24,842461.16,False,68.22,2.872,126.1900333,7.951,0.0
13,2010-10-01,823959.49,False,68.74,2.853,126.2346,7.795,0.0
13,2010-10-08,875149.99,False,63.03,2.841,126.2791667,7.795,0.0
13,2010-10-15,829957.19,False,54.12,2.845,126.3266774,7.795,0.0
13,2010-10-22,851733.02,False,56.89,2.849,126.3815484,7.795,0.0
13,2010-10-29,899259.95,False,45.12,2.841,126.4364194,7.795,0.0
13,2010-11-05,796592.51,False,49.96,2.831,126.4912903,7.795,0.0
13,2010-11-12,817414.9,False,42.55,2.831,126.5461613,7.795,0.0
13,2010-11-19,839151.53,False,42.0,2.842,126.6072,7.795,0.0
13,2010-11-26,947735.72,True,28.22,2.83,126.6692667,7.795,0.0
13,2010-12-03,944217.87,False,25.8,2.812,126.7313333,7.795,0.0
13,2010-12-10,868609.09,False,36.78,2.817,126.7934,7.795,0.0
13,2010-12-17,819516.53,False,35.21,2.842,126.8794839,7.795,0.0
13,2010-12-24,892010.01,False,34.9,2.846,126.9835806,7.795,0.0
13,2010-12-31,863397.41,True,26.79,2.868,127.0876774,7.795,0.0
13,2011-01-07,805880.45,False,16.94,2.891,127.1917742,7.47,0.0
13,2011-01-14,756754.02,False,20.6,2.903,127.3009355,7.47,0.0
13,2011-01-21,747661.39,False,34.8,2.934,127.4404839,7.47,0.0
13,2011-01-28,829351.1,False,31.64,2.96,127.5800323,7.47,0.0
13,2011-02-04,851301.86,False,23.35,2.974,127.7195806,7.47,0.0
13,2011-02-11,869211.38,True,30.83,3.034,127.859129,7.47,0.0
13,2011-02-18,822021.36,False,40.85,3.062,127.99525,7.47,0.0
13,2011-02-25,804607.22,False,33.17,3.12,128.13,7.47,0.0
13,2011-03-04,833476.33,False,34.23,3.23,128.26475,7.47,0.0
13,2011-03-11,779867.04,False,41.28,3.346,128.3995,7.47,0.0
13,2011-03-18,892273.69,False,44.69,3.407,128.5121935,7.47,0.0
13,2011-03-25,913250.54,False,42.38,3.435,128.6160645,7.47,0.0
13,2011-04-01,848360.03,False,42.49,3.487,128.7199355,7.193,0.0
13,2011-04-08,711455.9,False,42.75,3.547,128.8238065,7.193,0.0
13,2011-04-15,761446.8099999999,False,41.72,3.616,128.9107333,7.193,0.0
13,2011-04-22,856078.46,False,47.55,3.655,128.9553,7.193,0.0
13,2011-04-29,839104.3200000001,False,43.85,3.683,128.9998667,7.193,0.0
13,2011-05-06,844903.39,False,47.75,3.744,129.0444333,7.193,0.0
13,2011-05-13,882323.98,False,52.4,3.77,129.089,7.193,0.0
13,2011-05-20,869137.36,False,52.12,3.802,129.0756774,7.193,0.0
13,2011-05-27,843224.19,False,54.62,3.778,129.0623548,7.193,0.0
13,2011-06-03,876767.35,False,52.76,3.752,129.0490323,7.193,0.0
13,2011-06-10,793720.96,False,61.39,3.732,129.0357097,7.193,0.0
13,2011-06-17,781820.48,False,63.35,3.704,129.0432,7.193,0.0
13,2011-06-24,864368.09,False,66.38,3.668,129.0663,7.193,0.0
13,2011-07-01,808644.99,False,74.29,3.613,129.0894,6.877,0.0
13,2011-07-08,789000.12,False,77.3,3.563,129.1125,6.877,0.0
13,2011-07-15,787266.96,False,75.59,3.553,129.1338387,6.877,0.0
13,2011-07-22,817298.57,False,78.5,3.563,129.1507742,6.877,0.0
13,2011-07-29,879131.49,False,77.62,3.574,129.1677097,6.877,0.0
13,2011-08-05,739161.55,False,75.56,3.595,129.1846452,6.877,0.0
13,2011-08-12,882193.23,False,75.95,3.606,129.2015806,6.877,0.0
13,2011-08-19,810387.15,False,76.68,3.578,129.2405806,6.877,0.0
13,2011-08-26,901269.06,False,81.53,3.57,129.2832581,6.877,0.0
13,2011-09-02,834995.31,False,77.0,3.58,129.3259355,6.877,0.0
13,2011-09-09,848043.88,True,70.19,3.619,129.3686129,6.877,0.0
13,2011-09-16,780169.62,False,67.54,3.641,129.4306,6.877,0.0
13,2011-09-23,782039.6,False,63.6,3.648,129.5183333,6.877,0.0
13,2011-09-30,778733.86,False,68.28,3.623,129.6060667,6.877,0.0
13,2011-10-07,899559.31,False,60.62,3.592,129.6938,6.392,0.0
13,2011-10-14,796315.71,False,51.74,3.567,129.7706452,6.392,0.0
13,2011-10-21,785341.68,False,54.66,3.579,129.7821613,6.392,0.0
13,2011-10-28,882473.4,False,47.41,3.567,129.7936774,6.392,0.0
13,2011-11-04,734559.43,False,43.51,3.538,129.8051935,6.392,0.0
13,2011-11-18,849483.37,False,40.65,3.489,129.8268333,6.392,23617.519999999997
13,2011-12-09,829112.99,False,24.82,3.341,129.8555333,6.392,28708.15
13,2011-12-16,828384.55,False,27.85,3.282,129.8980645,6.392,11145.7
13,2011-12-23,890804.72,False,24.76,3.186,129.9845484,6.392,7657.84
13,2012-01-13,720682.9299999999,False,25.61,3.056,130.244,6.104,24102.18
13,2012-01-20,742894.35,False,32.71,3.047,130.2792258,6.104,14336.84
13,2012-01-27,846383.97,False,34.32,3.058,130.3144516,6.104,11361.58
13,2012-03-09,819699.81,False,38.24,3.38,130.7413793,6.104,18302.329999999998
13,2012-03-16,797433.61,False,52.5,3.529,130.8261935,6.104,18159.23
13,2012-03-23,818538.11,False,47.83,3.671,130.8966452,6.104,7822.58
13,2012-03-30,788052.61,False,53.2,3.734,130.9670968,6.104,19911.850000000002
13,2012-04-06,861039.37,False,48.85,3.793,131.0375484,5.965,19295.66
13,2012-04-27,860809.39,False,64.8,3.842,131.1266667,5.965,8078.879999999999
13,2012-05-04,863700.39,False,54.41,3.831,131.136,5.965,28509.739999999998
13,2012-05-11,910985.61,False,56.47,3.809,131.1453333,5.965,24947.350000000002
13,2012-05-18,894345.05,False,65.17,3.808,131.0983226,5.965,13606.26
13,2012-05-25,859595.93,False,62.39,3.801,131.0287742,5.965,16040.919999999998
13,2012-06-01,759431.76,False,61.11,3.788,130.9592258,5.965,19099.77
13,2012-06-08,697231.67,False,68.4,3.776,130.8896774,5.965,23526.3
13,2012-06-15,748569.8099999999,False,65.97,3.756,130.8295333,5.965,19064.12
13,2012-06-22,876796.64,False,72.89,3.737,130.7929,5.965,22517.72
13,2012-06-29,750652.4,False,82.0,3.681,130.7562667,5.965,10034.78
13,2012-07-06,739186.71,False,79.23,3.63,130.7196333,5.765,29112.620000000003
13,2012-07-13,820905.74,False,83.68,3.595,130.683,5.765,14811.84
13,2012-07-20,788858.17,False,75.69,3.556,130.7012903,5.765,14423.599999999999
13,2012-07-27,837316.83,False,80.42,3.537,130.7195806,5.765,22175.49
13,2012-08-10,846921.8099999999,False,81.69,3.509,130.7561613,5.765,16699.0
13,2012-08-17,808119.06,False,79.4,3.545,130.7909677,5.765,13050.26
13,2012-08-24,848140.09,False,77.37,3.582,130.8381613,5.765,24194.71
13,2012-09-07,879816.24,True,70.65,3.689,130.9325484,5.765,27193.07
13,2012-09-14,861061.54,False,68.55,3.749,130.9776667,5.765,25021.629999999997
13,2012-09-21,854770.6,False,67.96,3.821,131.0103333,5.765,25697.2
13,2012-09-28,816388.46,False,64.8,3.821,131.043,5.765,18065.840000000004
13,2012-10-05,875238.04,False,61.79,3.815,131.0756667,5.621,18302.56
13,2012-10-12,827318.82,False,55.1,3.797,131.1083333,5.621,13725.08
13,2012-10-19,826579.81,False,52.06,3.781,131.1499677,5.621,10517.6
13,2012-10-26,915287.62,False,46.97,3.755,131.1930968,5.621,17985.129999999997
14,2010-02-05,717366.72,False,27.31,2.784,181.8711898,8.992,0.0
14,2010-02-12,838656.0599999999,True,27.73,2.773,181.982317,8.992,0.0
14,2010-02-19,881891.15,False,31.27,2.745,182.0347816,8.992,0.0
14,2010-02-26,802480.09,False,34.89,2.754,182.0774691,8.992,0.0
14,2010-03-05,870013.62,False,37.13,2.777,182.1201566,8.992,0.0
14,2010-03-12,871889.46,False,45.8,2.818,182.1628441,8.992,0.0
14,2010-03-19,868614.17,False,48.79,2.844,182.0779857,8.992,0.0
14,2010-03-26,743240.44,False,54.36,2.854,181.9718697,8.992,0.0
14,2010-04-02,889683.76,False,47.74,2.85,181.8657537,8.899,0.0
14,2010-04-09,859893.28,False,65.45,2.869,181.7596377,8.899,0.0
14,2010-04-16,827718.97,False,54.28,2.899,181.6924769,8.899,0.0
14,2010-04-23,815692.9,False,53.47,2.902,181.6772564,8.899,0.0
14,2010-04-30,799176.24,False,53.15,2.921,181.6620359,8.899,0.0
14,2010-05-07,849770.55,False,70.75,2.966,181.6468154,8.899,0.0
14,2010-05-14,825307.74,False,54.26,2.982,181.6612792,8.899,0.0
14,2010-05-21,762750.75,False,62.62,2.958,181.8538486,8.899,0.0
14,2010-05-28,761242.3,False,69.27,2.899,182.0464181,8.899,0.0
14,2010-06-04,821641.38,False,75.93,2.847,182.2389876,8.899,0.0
14,2010-06-11,763611.6799999999,False,69.71,2.809,182.4315571,8.899,0.0
14,2010-06-18,738677.86,False,72.62,2.78,182.4424199,8.899,0.0
14,2010-06-25,806357.52,False,79.32,2.808,182.3806,8.899,0.0
14,2010-07-02,808012.17,False,76.61,2.815,182.3187801,8.743,0.0
14,2010-07-09,772909.66,False,82.45,2.793,182.2569603,8.743,0.0
14,2010-07-16,790291.36,False,77.84,2.783,182.2604411,8.743,0.0
14,2010-07-23,801239.98,False,81.46,2.771,182.3509895,8.743,0.0
14,2010-07-30,844926.98,False,79.78,2.781,182.4415378,8.743,0.0
14,2010-08-06,858063.94,False,77.17,2.784,182.5320862,8.743,0.0
14,2010-08-13,839517.0,False,78.44,2.805,182.6226346,8.743,0.0
14,2010-08-20,788564.99,False,76.01,2.779,182.6165205,8.743,0.0
14,2010-08-27,779844.4500000001,False,71.36,2.755,182.6104063,8.743,0.0
14,2010-09-03,786880.38,False,78.37,2.715,182.6042922,8.743,0.0
14,2010-09-10,782294.3,True,70.87,2.699,182.598178,8.743,0.0
14,2010-09-17,766237.13,False,66.55,2.706,182.622509,8.743,0.0
14,2010-09-24,739680.56,False,68.59,2.713,182.6696737,8.743,0.0
14,2010-10-01,726814.52,False,70.58,2.707,182.7168385,8.724,0.0
14,2010-10-08,835752.79,False,56.49,2.764,182.7640032,8.724,0.0
14,2010-10-15,776824.22,False,58.61,2.868,182.8106203,8.724,0.0
14,2010-10-22,791093.58,False,53.15,2.917,182.8558685,8.724,0.0
14,2010-10-29,753712.98,False,61.3,2.921,182.9011166,8.724,0.0
14,2010-11-05,794924.76,False,45.65,2.917,182.9463648,8.724,0.0
14,2010-11-12,754637.01,False,46.14,2.931,182.9916129,8.724,0.0
14,2010-11-19,752068.98,False,50.02,3.0,182.8989385,8.724,0.0
14,2010-11-26,792180.06,True,46.15,3.039,182.7832769,8.724,0.0
14,2010-12-03,775183.93,False,40.93,3.046,182.6676154,8.724,0.0
14,2010-12-10,798970.1,False,30.54,3.109,182.5519538,8.724,0.0
14,2010-12-17,808729.0,False,30.51,3.14,182.517732,8.724,0.0
14,2010-12-24,870480.53,False,30.59,3.141,182.54459,8.724,0.0
14,2010-12-31,745602.05,True,29.67,3.179,182.5714479,8.724,0.0
14,2011-01-07,662971.69,False,34.32,3.193,182.5983058,8.549,0.0
14,2011-01-14,639870.2,False,24.78,3.205,182.6585782,8.549,0.0
14,2011-01-21,636814.96,False,30.55,3.229,182.9193368,8.549,0.0
14,2011-01-28,673813.98,False,24.05,3.237,183.1800955,8.549,0.0
14,2011-02-04,730079.16,False,28.73,3.231,183.4408542,8.549,0.0
14,2011-02-11,781557.59,True,30.3,3.239,183.7016129,8.549,0.0
14,2011-02-18,830258.31,False,40.7,3.245,183.9371353,8.549,0.0
14,2011-02-25,703118.41,False,35.78,3.274,184.1625632,8.549,0.0
14,2011-03-04,762975.88,False,38.65,3.433,184.3879911,8.549,0.0
14,2011-03-11,731882.81,False,45.01,3.582,184.613419,8.549,0.0
14,2011-03-18,768483.54,False,46.66,3.631,184.809719,8.549,0.0
14,2011-03-25,758096.3,False,41.76,3.625,184.9943679,8.549,0.0
14,2011-04-01,738271.5,False,37.27,3.638,185.1790167,8.521,0.0
14,2011-04-08,796928.75,False,48.71,3.72,185.3636656,8.521,0.0
14,2011-04-15,774046.3,False,53.69,3.821,185.5339821,8.521,0.0
14,2011-04-22,840284.63,False,53.04,3.892,185.6684673,8.521,0.0
14,2011-04-29,740783.45,False,66.18,3.962,185.8029526,8.521,0.0
14,2011-05-06,786639.81,False,58.21,4.046,185.9374378,8.521,0.0
14,2011-05-13,793097.9,False,60.38,4.066,186.0719231,8.521,0.0
14,2011-05-20,744027.17,False,62.28,4.062,185.9661154,8.521,0.0
14,2011-05-27,758078.32,False,69.7,3.985,185.8603077,8.521,0.0
14,2011-06-03,774185.6,False,76.38,3.922,185.7545,8.521,0.0
14,2011-06-10,765975.64,False,73.88,3.881,185.6486923,8.521,0.0
14,2011-06-17,772971.64,False,69.32,3.842,185.6719333,8.521,0.0
14,2011-06-24,733476.88,False,74.85,3.804,185.7919609,8.521,0.0
14,2011-07-01,754059.97,False,74.04,3.748,185.9119885,8.625,0.0
14,2011-07-08,727370.07,False,77.49,3.711,186.032016,8.625,0.0
14,2011-07-15,709764.85,False,78.47,3.76,186.1399808,8.625,0.0
14,2011-07-22,742095.12,False,82.33,3.811,186.2177885,8.625,0.0
14,2011-07-29,766014.65,False,81.31,3.829,186.2955962,8.625,0.0
14,2011-08-05,834322.91,False,78.22,3.842,186.3734038,8.625,0.0
14,2011-08-12,779951.47,False,77.0,3.812,186.4512115,8.625,0.0
14,2011-08-19,720510.33,False,72.98,3.747,186.5093071,8.625,0.0
14,2011-08-26,771073.21,False,72.55,3.704,186.5641172,8.625,0.0
14,2011-09-02,785800.29,False,70.63,3.703,186.6189274,8.625,0.0
14,2011-09-09,784420.92,True,71.48,3.738,186.6737376,8.625,0.0
14,2011-09-16,742851.76,False,69.17,3.742,186.8024,8.625,0.0
14,2011-09-23,729331.62,False,63.75,3.711,187.0295321,8.625,0.0
14,2011-09-30,722502.32,False,70.66,3.645,187.2566641,8.625,0.0
14,2011-10-07,819768.62,False,55.82,3.583,187.4837962,8.523,0.0
14,2011-10-14,746356.53,False,63.82,3.541,187.6917481,8.523,0.0
14,2011-10-21,768256.96,False,59.6,3.57,187.7846197,8.523,0.0
14,2011-10-28,745344.57,False,51.78,3.569,187.8774913,8.523,0.0
14,2011-11-04,780160.4199999999,False,43.92,3.551,187.9703629,8.523,0.0
14,2011-11-18,753670.48,False,51.34,3.53,188.1983654,8.523,29010.260000000002
14,2011-12-09,728063.13,False,46.57,3.415,188.6544692,8.523,20014.33
14,2011-12-16,775760.8200000001,False,39.93,3.413,188.7979349,8.523,12966.87
14,2011-12-23,845799.39,False,42.27,3.389,188.9299752,8.523,7883.47
14,2012-01-20,639831.3,False,31.85,3.533,189.4214733,8.424,18798.6
14,2012-01-27,667332.34,False,37.93,3.567,189.5168505,8.424,8733.34
14,2012-03-09,788820.2000000001,False,45.52,3.848,190.3359973,8.424,21768.08
14,2012-03-16,799773.25,False,50.56,3.862,190.4618964,8.424,9703.74
14,2012-03-23,815422.22,False,59.45,3.9,190.5363213,8.424,9153.86
14,2012-03-30,766128.15,False,50.04,3.953,190.6107463,8.424,15124.079999999998
14,2012-04-06,882145.02,False,49.73,3.996,190.6851712,8.567,16893.63
14,2012-04-13,733381.1,False,51.83,4.044,190.7595962,8.567,22650.72
14,2012-04-27,700544.6,False,53.2,4.004,190.8680064,8.567,7865.790000000001
14,2012-05-04,775360.62,False,55.21,3.951,190.9222115,8.567,29451.66
14,2012-05-11,786501.15,False,61.24,3.889,190.9764167,8.567,22978.550000000003
14,2012-05-18,776131.01,False,66.3,3.848,190.9964479,8.567,13455.469999999998
14,2012-05-25,763706.64,False,67.21,3.798,191.0028096,8.567,16332.28
14,2012-06-01,743655.61,False,74.48,3.742,191.0091712,8.567,13039.4
14,2012-06-08,777013.71,False,64.3,3.689,191.0155329,8.567,14506.57
14,2012-06-15,724174.61,False,71.93,3.62,191.0299731,8.567,16893.71
14,2012-06-22,784665.02,False,74.22,3.564,191.0646096,8.567,20020.23
14,2012-06-29,730671.3099999999,False,75.22,3.506,191.0992462,8.567,7778.049999999999
14,2012-07-06,795521.72,False,82.99,3.475,191.1338827,8.684,20454.370000000003
14,2012-07-13,784070.99,False,79.97,3.523,191.1685192,8.684,16252.57
14,2012-07-20,724026.32,False,78.89,3.567,191.1670428,8.684,9825.529999999999
14,2012-07-27,781508.36,False,77.2,3.647,191.1655664,8.684,19112.940000000002
14,2012-08-17,751571.54,False,75.71,3.807,191.2284919,8.684,9457.85
14,2012-08-24,732780.82,False,72.62,3.834,191.3448865,8.684,23283.65
14,2012-09-07,777111.66,True,75.7,3.911,191.5776756,8.684,14883.720000000001
14,2012-09-14,712256.08,False,67.87,3.948,191.69985,8.684,13947.250000000002
14,2012-09-28,738552.89,False,64.88,3.997,192.0135577,8.684,9944.169999999998
14,2012-10-05,765663.46,False,64.89,3.985,192.1704115,8.667,16123.75
14,2012-10-12,777151.21,False,54.47,4.0,192.3272654,8.667,11265.27
14,2012-10-19,796915.67,False,56.47,3.969,192.3308542,8.667,9126.439999999999
14,2012-10-26,782296.67,False,58.85,3.882,192.3088989,8.667,12398.03
15,2010-02-05,511576.12,False,19.83,2.954,131.5279032,8.35,0.0
15,2010-02-12,550010.62,True,22.0,2.94,131.5866129,8.35,0.0
15,2010-02-19,593536.81,False,27.54,2.909,131.637,8.35,0.0
15,2010-02-26,463306.91000000003,False,29.87,2.91,131.686,8.35,0.0
15,2010-03-05,501849.43,False,31.79,2.919,131.735,8.35,0.0
15,2010-03-12,548653.08,False,41.39,2.938,131.784,8.35,0.0
15,2010-03-19,542712.13,False,44.69,2.96,131.8242903,8.35,0.0
15,2010-03-26,539554.01,False,39.53,2.963,131.863129,8.35,0.0
15,2010-04-02,609505.6900000001,False,45.27,2.957,131.9019677,8.185,0.0
15,2010-04-09,581359.49,False,57.77,2.992,131.9408065,8.185,0.0
15,2010-04-16,582498.98,False,49.63,3.01,131.9809,8.185,0.0
15,2010-04-23,585205.89,False,46.54,3.021,132.0226667,8.185,0.0
15,2010-04-30,512667.64,False,49.09,3.042,132.0644333,8.185,0.0
15,2010-05-07,606322.45,False,63.16,3.095,132.1062,8.185,0.0
15,2010-05-14,537227.07,False,47.13,3.112,132.152129,8.185,0.0
15,2010-05-21,561877.99,False,59.09,3.096,132.2230323,8.185,0.0
15,2010-05-28,632738.67,False,70.61,3.046,132.2939355,8.185,0.0
15,2010-06-04,585468.87,False,69.99,3.006,132.3648387,8.185,0.0
15,2010-06-11,567922.61,False,61.04,2.972,132.4357419,8.185,0.0
15,2010-06-18,597007.93,False,65.83,2.942,132.4733333,8.185,0.0
15,2010-06-25,615334.28,False,72.79,2.958,132.4976,8.185,0.0
15,2010-07-02,647221.29,False,66.13,2.958,132.5218667,8.099,0.0
15,2010-07-09,583599.64,False,77.33,2.94,132.5461333,8.099,0.0
15,2010-07-16,579258.51,False,72.83,2.933,132.5667742,8.099,0.0
15,2010-07-23,546883.05,False,73.2,2.924,132.5825806,8.099,0.0
15,2010-07-30,569102.5,False,72.04,2.932,132.5983871,8.099,0.0
15,2010-08-06,583523.62,False,72.7,2.942,132.6141935,8.099,0.0
15,2010-08-13,622437.08,False,72.17,2.923,132.63,8.099,0.0
15,2010-08-20,532667.4,False,71.1,2.913,132.6616129,8.099,0.0
15,2010-08-27,545450.39,False,65.07,2.885,132.6932258,8.099,0.0
15,2010-09-03,589744.92,False,73.17,2.86,132.7248387,8.099,0.0
15,2010-09-10,592156.92,True,62.36,2.837,132.7564516,8.099,0.0
15,2010-09-17,535796.8,False,57.94,2.846,132.7670667,8.099,0.0
15,2010-09-24,495894.52,False,62.53,2.837,132.7619333,8.099,0.0
15,2010-10-01,505386.96,False,59.69,2.84,132.7568,8.067,0.0
15,2010-10-08,540160.48,False,52.19,2.903,132.7516667,8.067,0.0
15,2010-10-15,525496.6,False,49.96,2.999,132.7633548,8.067,0.0
